id,left,top,right,bottom,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,lon,lat
5601,1139612.527900000102818,1680197.949100000085309,1140112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,129.0346123000,35.1049856300
5602,1139612.527900000102818,1679697.949100000085309,1140112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,129.0345278000,35.1004786100
5603,1139612.527900000102818,1679197.949100000085309,1140112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,129.0345315000,35.0968828500
5604,1139612.527900000102818,1678697.949100000085309,1140112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,129.0343809000,35.0915235600
5605,1139612.527900000102818,1678197.949100000085309,1140112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,129.0355519000,35.0870345100
5606,1139612.527900000102818,1677697.949100000085309,1140112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,129.0362899000,35.0841240700
5676,1140112.527900000102818,1699197.949100000085309,1140612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.0431903000,35.2742913200
5677,1140112.527900000102818,1698697.949100000085309,1140612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.0432471000,35.2716729900
5678,1140112.527900000102818,1698197.949100000085309,1140612.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.0431616000,35.2671661100
5679,1140112.527900000102818,1697697.949100000085309,1140612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.0430761000,35.2626592200
5680,1140112.527900000102818,1697197.949100000085309,1140612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.0429907000,35.2581523400
5681,1140112.527900000102818,1696697.949100000085309,1140612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.0429052000,35.2536454500
5682,1140112.527900000102818,1696197.949100000085309,1140612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.0428198000,35.2491385500
5683,1140112.527900000102818,1695697.949100000085309,1140612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.0427344000,35.2446316500
5684,1140112.527900000102818,1695197.949100000085309,1140612.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.0426491000,35.2401247500
5685,1140112.527900000102818,1694697.949100000085309,1140612.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.0425637000,35.2356178500
5686,1140112.527900000102818,1694197.949100000085309,1140612.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.0424784000,35.2311109400
5687,1140112.527900000102818,1693697.949100000085309,1140612.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.0423931000,35.2266040300
5688,1140112.527900000102818,1693197.949100000085309,1140612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.0423078000,35.2220971100
5689,1140112.527900000102818,1692697.949100000085309,1140612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.0422225000,35.2175901900
5690,1140112.527900000102818,1692197.949100000085309,1140612.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.0421372000,35.2130832700
5691,1140112.527900000102818,1691697.949100000085309,1140612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.0420520000,35.2085763500
5692,1140112.527900000102818,1691197.949100000085309,1140612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.0419668000,35.2040694200
5693,1140112.527900000102818,1690697.949100000085309,1140612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.0418816000,35.1995624800
5694,1140112.527900000102818,1690197.949100000085309,1140612.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.0417964000,35.1950555500
5695,1140112.527900000102818,1689697.949100000085309,1140612.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.0417112000,35.1905486100
5696,1140112.527900000102818,1689197.949100000085309,1140612.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.0416261000,35.1860416600
5697,1140112.527900000102818,1688697.949100000085309,1140612.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,129.0415409000,35.1815347200
5698,1140112.527900000102818,1688197.949100000085309,1140612.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,129.0414558000,35.1770277700
5699,1140112.527900000102818,1687697.949100000085309,1140612.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,129.0413707000,35.1725208100
5700,1140112.527900000102818,1687197.949100000085309,1140612.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,129.0412857000,35.1680138500
5701,1140112.527900000102818,1686697.949100000085309,1140612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,129.0412006000,35.1635068900
5702,1140112.527900000102818,1686197.949100000085309,1140612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,129.0411156000,35.1589999300
5703,1140112.527900000102818,1685697.949100000085309,1140612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,129.0410306000,35.1544929600
5704,1140112.527900000102818,1685197.949100000085309,1140612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,129.0409456000,35.1499859900
5705,1140112.527900000102818,1684697.949100000085309,1140612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,129.0408606000,35.1454790100
5706,1140112.527900000102818,1684197.949100000085309,1140612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,129.0407756000,35.1409720300
5707,1140112.527900000102818,1683697.949100000085309,1140612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,129.0406907000,35.1364650500
5708,1140112.527900000102818,1683197.949100000085309,1140612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,129.0406058000,35.1319580600
5709,1140112.527900000102818,1682697.949100000085309,1140612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,129.0405209000,35.1274510700
5710,1140112.527900000102818,1682197.949100000085309,1140612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,129.0404360000,35.1229440800
5711,1140112.527900000102818,1681697.949100000085309,1140612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,129.0403511000,35.1184370800
5712,1140112.527900000102818,1681197.949100000085309,1140612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,129.0402663000,35.1139300800
5713,1140112.527900000102818,1680697.949100000085309,1140612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,129.0397220000,35.1095875100
5714,1140112.527900000102818,1680197.949100000085309,1140612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,129.0394714000,35.1053707100
5715,1140112.527900000102818,1679697.949100000085309,1140612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,129.0377331000,35.1002980900
5716,1140112.527900000102818,1679197.949100000085309,1140612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,129.0403622000,35.0950132600
5717,1140112.527900000102818,1678697.949100000085309,1140612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,129.0398558000,35.0913871600
5718,1140112.527900000102818,1678197.949100000085309,1140612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,129.0397576000,35.0868880100
5719,1140112.527900000102818,1677697.949100000085309,1140612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,129.0399929000,35.0828864300
5720,1140112.527900000102818,1677197.949100000085309,1140612.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,129.0423373000,35.0800654500
5788,1140612.527900000102818,1699697.949100000085309,1141112.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.0507700000,35.2792257200
5789,1140612.527900000102818,1699197.949100000085309,1141112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.0495354000,35.2758882800
5790,1140612.527900000102818,1698697.949100000085309,1141112.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.0487427000,35.2716027500
5791,1140612.527900000102818,1698197.949100000085309,1141112.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.0486569000,35.2670958800
5792,1140612.527900000102818,1697697.949100000085309,1141112.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.0485711000,35.2625890100
5793,1140612.527900000102818,1697197.949100000085309,1141112.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.0484853000,35.2580821300
5794,1140612.527900000102818,1696697.949100000085309,1141112.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.0483996000,35.2535752500
5795,1140612.527900000102818,1696197.949100000085309,1141112.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.0483139000,35.2490683700
5796,1140612.527900000102818,1695697.949100000085309,1141112.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.0482282000,35.2445614800
5797,1140612.527900000102818,1695197.949100000085309,1141112.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.0481425000,35.2400546000
5798,1140612.527900000102818,1694697.949100000085309,1141112.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.0480569000,35.2355477000
5799,1140612.527900000102818,1694197.949100000085309,1141112.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.0479712000,35.2310408100
5800,1140612.527900000102818,1693697.949100000085309,1141112.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.0478856000,35.2265339100
5801,1140612.527900000102818,1693197.949100000085309,1141112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.0478000000,35.2220270000
5802,1140612.527900000102818,1692697.949100000085309,1141112.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.0477144000,35.2175200900
5803,1140612.527900000102818,1692197.949100000085309,1141112.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.0476288000,35.2130131800
5804,1140612.527900000102818,1691697.949100000085309,1141112.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.0475433000,35.2085062700
5805,1140612.527900000102818,1691197.949100000085309,1141112.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.0474578000,35.2039993500
5806,1140612.527900000102818,1690697.949100000085309,1141112.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.0473723000,35.1994924300
5807,1140612.527900000102818,1690197.949100000085309,1141112.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.0472868000,35.1949855100
5808,1140612.527900000102818,1689697.949100000085309,1141112.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.0472013000,35.1904785800
5809,1140612.527900000102818,1689197.949100000085309,1141112.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.0471159000,35.1859716400
5810,1140612.527900000102818,1688697.949100000085309,1141112.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,129.0470304000,35.1814647100
5811,1140612.527900000102818,1688197.949100000085309,1141112.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,129.0469450000,35.1769577700
5812,1140612.527900000102818,1687697.949100000085309,1141112.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,129.0468596000,35.1724508300
5813,1140612.527900000102818,1687197.949100000085309,1141112.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,129.0467743000,35.1679438800
5814,1140612.527900000102818,1686697.949100000085309,1141112.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,129.0466889000,35.1634369300
5815,1140612.527900000102818,1686197.949100000085309,1141112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,129.0466036000,35.1589299800
5816,1140612.527900000102818,1685697.949100000085309,1141112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,129.0465183000,35.1544230200
5817,1140612.527900000102818,1685197.949100000085309,1141112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,129.0464330000,35.1499160600
5818,1140612.527900000102818,1684697.949100000085309,1141112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,129.0463477000,35.1454091000
5819,1140612.527900000102818,1684197.949100000085309,1141112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,129.0462624000,35.1409021300
5820,1140612.527900000102818,1683697.949100000085309,1141112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,129.0461772000,35.1363951600
5821,1140612.527900000102818,1683197.949100000085309,1141112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,129.0460920000,35.1318881800
5822,1140612.527900000102818,1682697.949100000085309,1141112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,129.0460068000,35.1273812100
5823,1140612.527900000102818,1682197.949100000085309,1141112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,129.0459214000,35.1228743700
5824,1140612.527900000102818,1681697.949100000085309,1141112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,129.0454729000,35.1185531600
5825,1140612.527900000102818,1681197.949100000085309,1141112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,129.0452142000,35.1148606100
5826,1140612.527900000102818,1680697.949100000085309,1141112.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,129.0430156000,35.1115300800
5827,1140612.527900000102818,1680197.949100000085309,1141112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,129.0434776000,35.1056265200
5829,1140612.527900000102818,1679197.949100000085309,1141112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,129.0453596000,35.0951837100
5830,1140612.527900000102818,1678697.949100000085309,1141112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,129.0453258000,35.0913252500
5831,1140612.527900000102818,1678197.949100000085309,1141112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,129.0452408000,35.0868182400
5832,1140612.527900000102818,1677697.949100000085309,1141112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,129.0451558000,35.0823112300
5833,1140612.527900000102818,1677197.949100000085309,1141112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,129.0460658000,35.0784180500
